gsa_building_no,address,city,state,zipcode,latitude,longitude,costar_number,bldg_rsf,total_leased_rsf,percent_govt_leased,total_annual_rent,rent_prsf,remaining_total_term,remaining_firm_term
CO1937,8500 PENA BLVD,DENVER,CO,80249-6205,39.848004,-104.672683,1176135,1782509.0,17887.0,1.0,1617108.81,90.41,0.25,0.0
DC0685,"3035 V STREET, NE",WASHINGTON,DC,20018-1520,38.91841803,-76.96551227,130176,91850.0,27100.0,29.5,196917.09,7.27,0.25,0.25
FL2841,8140 N W 33 ST,MIAMI,FL,33122-1062,25.804371,-80.328525,14812,45000.0,15000.0,33.33,287211.81,19.15,0.25,0.25
FL2788,120 GEORGE KING BLVD.,CAPE CANAVERAL,FL,32920-3302,28.405059,-80.605923,5383855,20525.0,5445.0,26.53,94890.61,17.43,0.25,0.0
FL2129,4905 WEST LAUREL STREET,TAMPA,FL,33607-3834,27.955977,-82.526296,120681,23876.0,4314.0,18.07,97546.1,22.61,0.25,0.0
GA2240,200 CHASTAIN BOULEVARD,KENNESAW,GA,30144-3012,34.036693,-84.557664,435088,50131.0,14340.0,28.61,328962.46,22.94,0.25,0.0
IL2029,211 S COURT ST,ROCKFORD,IL,61101-1219,42.27099,-89.098099,7428703,57734.0,41911.0,72.59,335288.0,8.0,0.25,0.0
IL2305,945 LAKEVIEW PARKWAY,VERNON HILLS,IL,60061-1440,42.2429,-87.959028,209777,28143.0,9335.0,33.17,168355.19,18.03,0.25,0.25
IL2154,7401 SOUTH PULASKI,CHICAGO,IL,60629-5837,41.757102,-87.722108,2367,213670.0,21572.0,10.1,137883.05,6.39,0.25,0.0
IL2229,300 S. RIVERSIDE,CHICAGO,IL,60606-6613,41.878031,-87.638228,144401,1048357.0,9956.0,0.95,334954.72,33.64,0.25,0.25
MA5914,1 BEACON STREET,BOSTON,MA,02108-3107,42.358296,-71.06133,9937,1017168.0,16151.0,1.59,1097822.24,67.97,0.25,0.0
MN1574,331 SECOND AVE. SOUTH,MINNEAPOLIS,MN,55401-2220,44.979287,-93.266474,1029479,115434.0,3499.0,3.03,88624.0,25.33,0.25,0.25
MO1971,2001 NE 46TH ST,KANSAS CITY,MO,64116-2051,39.17669,-94.555835,75298,317732.0,20486.0,6.45,263388.59,12.86,0.25,0.0
MS2047,664 S STATE ST,JACKSON,MS,39201-5611,32.292969,-90.18158,5328990,44218.0,23803.0,53.83,326693.15,13.72,0.25,0.0
NC2062,708 NORTH U.S. 64/264,MANTEO,NC,27954-0000,35.8957807,-75.6669698,GSA,6053.0,6053.0,100.0,104174.74,17.21,0.25,0.0
NV7371,400 SOUTH FOURTH STREET,LAS VEGAS,NV,89101-6201,36.166255,-115.144086,979921,103951.0,7976.0,7.67,260327.16,32.64,0.25,0.25
NY7240,6560 NIAGARA FALLS BOULEVARD,NIAGARA FALLS,NY,14304-1550,43.089531,-78.988923,1411951,44078.0,11700.0,26.54,306234.05,26.17,0.25,0.0
OH1955,25089 CENTER RIDGE ROAD,WESTLAKE,OH,44145-4114,41.456883,-81.898342,713045,100000.0,16612.0,16.61,253835.2,15.28,0.25,0.0
OK1448,2700 COLTRANE PLACE,EDMOND,OK,73034-6794,35.649624,-97.444054,1307941,15207.0,4800.0,31.56,54445.69,11.34,0.25,0.0
OR6624,1060 NW CORPORATE DR,TROUTDALE,OR,97060-9540,45.547414,-122.404475,5632915,23100.0,3764.0,16.29,69046.04,18.34,0.25,0.25
SD1248,P.O. BOX 688,SISSETON,SD,57262-9998,45.661397,-97.050783,,5382.0,5382.0,100.0,51480.0,9.57,0.25,0.0
TN2150,109 E. TAYLOR STREET,LAWRENCEBURG,TN,38464-3722,35.239451,-87.334987,1490054,6992.0,6992.0,100.0,114396.69,16.36,0.25,0.0
TN2052,1110 MARKET STREET,CHATTANOOGA,TN,37402-2863,35.043673,-85.309406,6841250,273198.0,14780.0,5.41,312452.74,21.14,0.25,0.0
TX2280,126 NORTH POINT,HOUSTON,TX,77060-3208,29.938167,-95.406307,240261,114618.0,114618.0,100.0,2292013.38,20.0,0.25,0.0
TX2474,510 AIRLINE DRIVE,COPPELL,TX,75019-7604,32.9437,-97.004098,658837,53607.0,26655.0,49.72,532183.37,19.97,0.25,0.0
TX2292,825 E RUNDBERG LANE,AUSTIN,TX,78753-4808,30.357453,-97.686743,592371,68550.0,9420.0,13.74,269479.22,28.61,0.25,0.0
TX1724,17629 EL CAMINO REAL,HOUSTON,TX,77058-2901,29.5491,-95.10924,240687,78181.0,7098.0,9.08,131563.65,18.54,0.25,0.0
VT8090,124 LEROY ROAD,WILLISTON,VT,05495-8926,44.449062,-73.133336,GSA,35227.0,35227.0,100.0,383994.59,10.9,0.25,0.0
WA7568,405 W MAIN ST,WALLA WALLA,WA,99362-2822,46.064381,-118.345185,GSA,23219.0,3715.0,16.0,86134.41,23.19,0.25,0.0
WA7731,14240 INTERURBAN AVE S,TUKWILA,WA,98168-4659,47.475696,-122.25804,470698,63063.0,5605.0,8.89,140125.0,25.0,0.25,0.0
WA7799,1313 N ATLANTIC ST,SPOKANE,WA,99201-2303,47.669705,-117.412798,5638073,241403.0,6865.0,2.84,134537.5,19.6,0.25,0.0
WI1647,712 PARK AVE,WEST BEND,WI,53090-2563,43.434117,-88.186422,7244423,5750.0,5750.0,100.0,97075.57,16.88,0.25,0.0
MS2127,14090 AIRPORT ROAD,GULFPORT,MS,39503-4748,30.417702,-89.067638,GSA,11067.0,11067.0,100.0,300580.9,27.16,0.25,0.0
NJ5077,1601 NEW ROAD,NORTHFIELD,NJ,08225-1178,39.37148,-74.557213,5352379,36893.0,19916.0,53.98,617871.8,31.02,0.26,0.0
CA7349,725 S. FIGUEROA STREET,LOS ANGELES,CA,90017-5524,34.049051,-118.260188,249220,915316.0,124038.0,13.55,4223704.0,34.05,0.27,0.27
GA2231,1825 CENTURY BLVD NE,ATLANTA,GA,30345-3319,33.84547757,-84.31349216,652684,100800.0,100800.0,100.0,2636996.42,26.16,0.27,0.27
