id,createddatetime,postedtime,body,retweetcount,title,subtitle,summary,verb,userid,content,generator,geotype,language,favcount,urls,inreplyto,locationname,objecttype,nsale,provider,hashtags,expandedurl,kloutscore,rule,profilelocationtype,profilelocationlatitude,profilelocationlongitude,profilelocationcoordinates,kloutprofileid,profilelocationcountry,profilelocationlocality,profilelocationregion,id,displayname,followerscount,friendscount,listedcount,image,languages,link,locationdisplayname,preferredusername,statusescount,summary,twittertimezone,utcoffset,favoritescount
tag:search.twitter.com2005:376490827855699968,3000-01-01 00:00:00,2013-09-07 23:43:02,RT @MBfashionweek: Flowing in #Spring2014 shades of #red @m_lhuillier #MBFW http://t.co/DEhrWJQA5K,5,"","","",share,id:twitter.com:93679271,"",Twitter for iPhone,"",en,-1,http://t.co/DEhrWJQA5K ,"","",activity,f,Twitter,Spring2014;red;MBFW,http://instagram.com/p/d-ls2vHtEr/ ,38,"contains:""@m_lhuillier""",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:93679271,grace adams,206,531,4,https://si0.twimg.com/profile_images/378800000333887836/5118ff6bdd117252f257aeb29c332b30_normal.jpeg,en,http://www.twitter.com/lydiagraceadams,New York New York,lydiagraceadams,3276,I can do all things through Lady Gaga who strengthens me.,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376490897602387968,3000-01-01 00:00:00,2013-09-07 23:43:19,I will be dreaming in shades of red tonight and thinking about that jumper. Loved @M_Lhuillier #SS14 #MBFW,0,"","","",post,id:twitter.com:19936573,"",Twitter for iPhone,"",en,-1,"","","",activity,f,Twitter,SS14;MBFW,"",27,"contains:""@m_lhuillier""",point,25.79065,-80.13005,,,United States,Miami Beach,Florida,id:twitter.com:19936573,TheBuffyK,176,789,0,https://si0.twimg.com/profile_images/2493486112/image_normal.jpg,en,http://www.twitter.com/theBuffyK,Miami Beach,theBuffyK,900,I have an instinct for fashion.  Once you meet me you will never forget me.,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376490923925831680,3000-01-01 00:00:00,2013-09-07 23:43:25,Love the keyhole and color! RT #backstage sneak peek of emmyrossum in @m_lhuillier at her #Spring2014 #runway #MBFW http://t.co/AplrkX8avd,0,"","","",post,id:twitter.com:1216752834,"",web,"",en,-1,http://t.co/AplrkX8avd ,"","",activity,f,Twitter,backstage;Spring2014;runway;MBFW,http://instagram.com/p/d-hBHuntLe/ ,36,"contains:""@m_lhuillier""",point,37.25022,-119.75126,,,United States,"",California,id:twitter.com:1216752834,Audrina Patridge Dly,58,109,2,https://si0.twimg.com/profile_images/3303979290/be6c431786bea815694edda2c8870c2d_normal.jpeg,en,http://www.twitter.com/AudrinaDaily,California USA,AudrinaDaily,1435,"An Audrina Patridge Fan Page. Not Audrina Patridge. Follow for your daily dose of Audrina at her best!
 Pheed = Audrina Patridge Daily",Pacific Time (US & Canada),-25200,
tag:search.twitter.com2005:376491128737914880,3000-01-01 00:00:00,2013-09-07 23:44:14,RT @MBfashionweek: Dyed from light to dark @m_lhuillier #Spring2014 #MBFW http://t.co/8zh1mPoXmc,4,"","","",share,id:twitter.com:360329539,"",Twitter for Android,"",en,-1,http://t.co/8zh1mPoXmc ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-l31WntFE/ ,43,"contains:""@m_lhuillier""",point,-34.61315,-58.37723,,,Argentina,Buenos Aires,Buenos Aires F.D.,id:twitter.com:360329539,Valeria Laime,450,1914,1,https://si0.twimg.com/profile_images/3617654913/03b999b4fba028d4f2273cc21b897f8e_normal.jpeg,es,http://www.twitter.com/valerialaime, Buenos Aires Argentina,valerialaime,14101,INSTAGRAM valerialaime KEEK ValeLaime TUMBLR valerialaime EMAIL valerialaime36@gmail.com  PINTEREST valerialaime SISTER AM @fLoppyUma_Laime,Buenos Aires,-10800,
tag:search.twitter.com2005:376491344903946241,3000-01-01 00:00:00,2013-09-07 23:45:06,RT @MBfashionweek: Flowing in #Spring2014 shades of #red @m_lhuillier #MBFW http://t.co/DEhrWJQA5K,7,"","","",share,id:twitter.com:47874331,"",web,"",en,-1,http://t.co/DEhrWJQA5K ,"","",activity,f,Twitter,Spring2014;red;MBFW,http://instagram.com/p/d-ls2vHtEr/ ,47,"contains:""@m_lhuillier""",point,43.73141,7.41903,,,Monaco,"","",id:twitter.com:47874331,P.R Price,1180,145,14,https://si0.twimg.com/profile_images/1244428887/1817227869_1a869085ff_normal.jpg,en,http://www.twitter.com/Peter_Mars,"",Peter_Mars,68869,"",Athens,10800,
tag:search.twitter.com2005:376491443574947840,3000-01-01 00:00:00,2013-09-07 23:45:29,RT @MBfashionweek: Dyed from light to dark @m_lhuillier #Spring2014 #MBFW http://t.co/8zh1mPoXmc,6,"","","",share,id:twitter.com:47874331,"",web,"",en,-1,http://t.co/8zh1mPoXmc ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-l31WntFE/ ,47,"contains:""@m_lhuillier""",point,43.73141,7.41903,,,Monaco,"","",id:twitter.com:47874331,P.R Price,1180,145,14,https://si0.twimg.com/profile_images/1244428887/1817227869_1a869085ff_normal.jpg,en,http://www.twitter.com/Peter_Mars,"",Peter_Mars,68869,"",Athens,10800,
tag:search.twitter.com2005:376491523770437632,3000-01-01 00:00:00,2013-09-07 23:45:48,RT @OKMagazine: Best look hands down @m_lhuillier. #nyfw #amexfashion #mbfw http://t.co/Py12lRaeRN,1,"","","",share,id:twitter.com:257482364,"",Twitter for iPhone,"",en,-1,http://t.co/Py12lRaeRN ,"","",activity,f,Twitter,nyfw;amexfashion;mbfw,http://instagram.com/p/d-mQweR5cc/ ,59,"contains:""@m_lhuillier""",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:257482364,Nico Bellay,141803,141775,509,https://si0.twimg.com/profile_images/2095429008/Screen_Shot_2012-04-01_at_6.21.56_PM_normal.png,en,http://www.twitter.com/IAMFASHlON,New York NY,IAMFASHlON,15215,"",Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376491553583157249,3000-01-01 00:00:00,2013-09-07 23:45:55,RT @MBfashionweek: Flowing in #Spring2014 shades of #red @m_lhuillier #MBFW http://t.co/DEhrWJQA5K,8,"","","",share,id:twitter.com:334080944,"",web,"",en,-1,http://t.co/DEhrWJQA5K ,"","",activity,f,Twitter,Spring2014;red;MBFW,http://instagram.com/p/d-ls2vHtEr/ ,51,"contains:""@m_lhuillier""",point,27.94752,-82.45843,,,United States,Tampa,Florida,id:twitter.com:334080944,TheFashionAuthority,698,1570,7,https://si0.twimg.com/profile_images/3632382910/1ba32571740e82f284e809c9eaac2e64_normal.jpeg,en,http://www.twitter.com/bobbiekingsbury,Tampa FL,bobbiekingsbury,15502,#Fashion #Designer #Wardrobe & #Image #Stylist #Socialite Lover of cupcakes & all around fabulous gal,Atlantic Time (Canada),-14400,
tag:search.twitter.com2005:376491625276375040,3000-01-01 00:00:00,2013-09-07 23:46:13,RT @MBfashionweek: Falling in love with @m_lhuillier all over again #Spring2014 #MBFW http://t.co/k7d6jsqWPJ,1,"","","",share,id:twitter.com:334080944,"",web,"",en,-1,http://t.co/k7d6jsqWPJ ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-mWfdntF_/ ,51,"contains:""@m_lhuillier""",point,27.94752,-82.45843,,,United States,Tampa,Florida,id:twitter.com:334080944,TheFashionAuthority,698,1570,7,https://si0.twimg.com/profile_images/3632382910/1ba32571740e82f284e809c9eaac2e64_normal.jpeg,en,http://www.twitter.com/bobbiekingsbury,Tampa FL,bobbiekingsbury,15502,#Fashion #Designer #Wardrobe & #Image #Stylist #Socialite Lover of cupcakes & all around fabulous gal,Atlantic Time (Canada),-14400,
tag:search.twitter.com2005:376492265923158016,3000-01-01 00:00:00,2013-09-07 23:48:45,RT @MBfashionweek: Falling in love with @m_lhuillier all over again #Spring2014 #MBFW http://t.co/k7d6jsqWPJ,6,"","","",share,id:twitter.com:360329539,"",Twitter for Android,"",en,-1,http://t.co/k7d6jsqWPJ ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-mWfdntF_/ ,43,"contains:""@m_lhuillier""",point,-34.61315,-58.37723,,,Argentina,Buenos Aires,Buenos Aires F.D.,id:twitter.com:360329539,Valeria Laime,450,1914,1,https://si0.twimg.com/profile_images/3617654913/03b999b4fba028d4f2273cc21b897f8e_normal.jpeg,es,http://www.twitter.com/valerialaime, Buenos Aires Argentina,valerialaime,14101,INSTAGRAM valerialaime KEEK ValeLaime TUMBLR valerialaime EMAIL valerialaime36@gmail.com  PINTEREST valerialaime SISTER AM @fLoppyUma_Laime,Buenos Aires,-10800,
tag:search.twitter.com2005:376493017341108224,3000-01-01 00:00:00,2013-09-07 23:51:44,RT @MBfashionweek: Cropped with maxi always a good look especially made by @m_lhuillier #Spring2014 #MBFW http://t.co/J2oUrKaIPs,9,"","","",share,id:twitter.com:351933842,"",Twitter for iPhone,"",en,-1,http://t.co/J2oUrKaIPs ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-ljTXntEY/ ,32,"contains:""@m_lhuillier""",point,40,-4,,,Spain,"","",id:twitter.com:351933842,Sara Navarro †,256,525,1,https://si0.twimg.com/profile_images/378800000402521788/989be18211e231d54632e99c404bdfdc_normal.jpeg,es,http://www.twitter.com/Sariitanh_009,España,Sariitanh_009,2036,"http://www.youtube.com/watch?v=VEpMj-tqixs&feature=related
Young and free .",Greenland,-7200,
tag:search.twitter.com2005:376493026832424960,3000-01-01 00:00:00,2013-09-07 23:51:47,RT @MBfashionweek: Falling in love with @m_lhuillier all over again #Spring2014 #MBFW http://t.co/k7d6jsqWPJ,8,"","","",share,id:twitter.com:47874331,"",web,"",en,-1,http://t.co/k7d6jsqWPJ ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-mWfdntF_/ ,47,"contains:""@m_lhuillier""",point,43.73141,7.41903,,,Monaco,"","",id:twitter.com:47874331,P.R Price,1180,145,14,https://si0.twimg.com/profile_images/1244428887/1817227869_1a869085ff_normal.jpg,en,http://www.twitter.com/Peter_Mars,"",Peter_Mars,68869,"",Athens,10800,
tag:search.twitter.com2005:376494018089459712,3000-01-01 00:00:00,2013-09-07 23:55:43,RT @MBfashionweek: Cropped with maxi always a good look especially made by @m_lhuillier #Spring2014 #MBFW http://t.co/J2oUrKaIPs,11,"","","",share,id:twitter.com:197662872,"",Echofon,"",en,-1,http://t.co/J2oUrKaIPs ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-ljTXntEY/ ,42,"contains:""@m_lhuillier""",point,29.76328,-95.36327,,,United States,Houston,Texas,id:twitter.com:197662872,Ms. LaToya,114,624,2,https://si0.twimg.com/profile_images/378800000209029195/82db9022c5c0248878f24f9e90c2bcf4_normal.jpeg,en,http://www.twitter.com/steptoya,Houston TX,steptoya,13731,Mom Leo ♌lover of all expensive things  fashion/beauty blogger  music freak  fine diner  tech geek,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376494500384088065,3000-01-01 00:00:00,2013-09-07 23:57:38,A absolutely beautiful show put on by @m_lhuillier #MBFW http://t.co/zqMoeVEYkN,0,"","","",post,id:twitter.com:113750707,"",Instagram,"",en,-1,http://t.co/zqMoeVEYkN ,"","",activity,f,Twitter,MBFW,http://instagram.com/p/d-npT7IYy7/ ,57,"contains:""@m_lhuillier""",point,43.70011,-79.4163,,,Canada,Toronto,Ontario,id:twitter.com:113750707,WMCFW,9458,860,251,https://si0.twimg.com/profile_images/3346841231/fca75de09626941ece70a3ab1febfabf_normal.jpeg,en,http://www.twitter.com/WMCFashionWeek,Toronto,WMCFashionWeek,6144,Canada’s most influential fashion event World MasterCard Fashion Week takes place every October and March in Toronto.,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376494650951229440,3000-01-01 00:00:00,2013-09-07 23:58:14,RT @MBfashionweek: Stacy Keibler stepping out for #frontrow at @m_lhuillier #Spring2014 #MBFW http://t.co/R4pvMHRs7q,3,"","","",share,id:twitter.com:24756882,"",Twitter for iPhone,"",en,-1,http://t.co/R4pvMHRs7q ,"","",activity,f,Twitter,frontrow;Spring2014;MBFW,http://instagram.com/p/d-kLyNntBj/ ,58,"contains:""@m_lhuillier""",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:24756882,Jeremy Gan,77,479,3,https://si0.twimg.com/profile_images/3282913364/4cab1817538cf9c775c7857dab9943fa_normal.jpeg,en,http://www.twitter.com/jammygan,New York NY USA,jammygan,17731,Experienced technologist providing business solution to SMBs | Master`s of Science Degree Candidate | Job Seeker,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:377168835222441984,3000-01-01 00:00:00,2013-09-09 20:37:12,natty_style with her car for the week c/o @futureelectric/cadillac #nydistrict #nyfw #mbfw #fashion… http://t.co/IlVuXmUG6F,0,"","","",post,id:twitter.com:54446326,"",Instagram,"",en,-1,http://t.co/IlVuXmUG6F ,"","",activity,f,Twitter,nydistrict;nyfw;mbfw;fashion…,http://instagram.com/p/eDaUJUJlO7/ ,46,"mbfw;contains:""#mbfw""",point,40.6501,-73.94958,,,United States,Brooklyn,New York,id:twitter.com:54446326,Natasha Jahangir,4484,784,101,https://si0.twimg.com/profile_images/378800000233045238/4ac3a29e07bd3af1a3ee3d670435a42b_normal.jpeg,en,http://www.twitter.com/natashajahangir,Brooklyn New York,natashajahangir,27059,Photographer. Architecture student. Queen of suitcase packing. Selectively social. Love fashion and thunderstorms. I keep having to remind myself how old I am.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:377168996069830656,3000-01-01 00:00:00,2013-09-09 20:37:50,Some fun images from my first day @ #MBFW last week. Love @styleandpepper on the right! http://t.co/IBGKzk75DR,0,"","","",post,id:twitter.com:292475862,"",Instagram,"",en,-1,http://t.co/IBGKzk75DR ,"","",activity,f,Twitter,MBFW,http://instagram.com/p/eDZZOVtWAC/ ,42,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:292475862,Kate Neal Photo,1094,1834,14,https://si0.twimg.com/profile_images/1573954113/LOGO_normal.jpg,en,http://www.twitter.com/KateNealPhoto,NYC ,KateNealPhoto,6624,Lifestyle Photographer | City Lover | Exclamation Point Aficionado,Quito,-18000,
tag:search.twitter.com2005:377169165758373888,3000-01-01 00:00:00,2013-09-09 20:38:31,RT @SamsungTVUSA: Long sleek and 55 inches tall… the #SmartTV is our favorite model at #MBFW.,2,"","","",share,id:twitter.com:78778106,"",Mobile Web (M2),"",en,-1,"","","",activity,f,Twitter,SmartTV;MBFW,"",48,"contains:""#mbfw"";mbfw",point,42.47337,-83.22187,,,United States,Southfield,Michigan,id:twitter.com:78778106,Dorothy Wright,370,260,3,https://si0.twimg.com/profile_images/3388149550/808870749066c69252e8e84c65a2c0f8_normal.jpeg,en,http://www.twitter.com/DorothyMB,SouthfieldMichigan,DorothyMB,13524,AT&T Retiree. Proud volunteer for President Barack Obama. Love the Lord! I came from Greatness I Attract Greatness & I Am Greatness!  Choir in Sparkle  Movie.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:377169218548289536,3000-01-01 00:00:00,2013-09-09 20:38:43,One of my hottest outfits during #mbfw (cc: @TidalCool) http://t.co/Bb8BTHm2wF,0,"","","",post,id:twitter.com:1134651984,"",Twitter for iPhone,"",en,-1,http://t.co/Bb8BTHm2wF ,"","",activity,f,Twitter,mbfw,"",48,"mbfw;contains:""#mbfw""",point,40.44062,-79.99589,,,United States,Pittsburgh,Pennsylvania,id:twitter.com:1134651984,SteelCityFashion,140,206,1,https://si0.twimg.com/profile_images/3738075963/8b58f20a5a05e4c2ad29fc3154c19211_normal.jpeg,en,http://www.twitter.com/burghfashion,Pittsburgh PA,burghfashion,708,Fashion and style Blogger [intern] for @prettylivingpr. Journalism student @ Point Park University. Stay pretty ∞,Eastern Time (US & Canada),-18000,
tag:search.twitter.com2005:377169395077742592,3000-01-01 00:00:00,2013-09-09 20:39:25,"#models #menswear #fashion #MirandaKerr #MBFW #NYFW #style #womenswear #apparel #Toronto its a good time! 
http://t.co/00eQitO2eo",0,"","","",post,id:twitter.com:509259788,"",web,"",en,-1,http://t.co/00eQitO2eo ,"","",activity,f,Twitter,models;menswear;fashion;MirandaKerr;MBFW;NYFW;style;womenswear;apparel;Toronto,http://chapmancollection.tumblr.com/ ,37,"mbfw;contains:""#mbfw""",point,43.70011,-79.4163,,,Canada,Toronto,Ontario,id:twitter.com:509259788,Erica Chapman,504,500,17,https://si0.twimg.com/profile_images/2395668739/yejgvj927bavvba1aqig_normal.jpeg,en,http://www.twitter.com/ChapmanCollects,Toronto,ChapmanCollects,11645,Menswear Stylist | Fashion Maven | Lifestyle and Fashion Blogger | Vintage Maven | Haitian | #HappyFashion,Pacific Time (US & Canada),-25200,
tag:search.twitter.com2005:377169468096774145,3000-01-01 00:00:00,2013-09-09 20:39:43,I`ll take two in my size! Beautiful work by Cesar Galindo. #mbfw http://t.co/JFmvYuTIsm,0,"","","",post,id:twitter.com:156458970,"",Instagram,"",en,-1,http://t.co/JFmvYuTIsm ,"","",activity,f,Twitter,mbfw,http://instagram.com/p/eDajgZoU7i/ ,44,"contains:""#mbfw"";mbfw",point,33.749,-84.38798,,,United States,Atlanta,Georgia,id:twitter.com:156458970,My Scuttle,419,202,14,https://si0.twimg.com/profile_images/3347378519/e1fb078a666a074b6217ea5df0c95a82_normal.jpeg,en,http://www.twitter.com/LoveMyScuttle,Atlanta Ga,LoveMyScuttle,1701,Scuttle is my creative outlet with a daily take of style & inspiration. I live & blog from Atlanta & wherever else my travels take me.,"",0,
tag:search.twitter.com2005:377169600427094016,3000-01-01 00:00:00,2013-09-09 20:40:14,A proud #homo representing at #mbfashionweek #fashionqueer omontesdeoca #nyc #mbfw #gayboy @ The… http://t.co/SIBuOe8iYY,0,"","","",post,id:twitter.com:254784356,"",Instagram,Point,en,-1,http://t.co/SIBuOe8iYY ,"",Manhattan NY,activity,f,Twitter,homo;mbfashionweek;fashionqueer;nyc;mbfw;gayboy,http://instagram.com/p/eDaXm9R_K6/ ,62,"contains:""#mbfw"";mbfw",point,34.09834,-118.32674,,,United States,Hollywood,California,id:twitter.com:254784356,b.a.homo,7745,1119,22,https://si0.twimg.com/profile_images/1249319387/Screen_shot_2010-03-01_at_5.42.57_PM_normal.png,en,http://www.twitter.com/thehomoriot,Hollywood CA,thehomoriot,3908,L.A. street artist Homo Riot #gayisgood #losangelesqueer #globalhomoriot,Alaska,-28800,
tag:search.twitter.com2005:377169644404363264,3000-01-01 00:00:00,2013-09-09 20:40:25,#conceptkorea @conceptkorea #mbfw #nyfw #nyc #lincolncenter #thestage #finale #runway http://t.co/m8Pvo8gZCj,0,"","","",post,id:twitter.com:91492859,"",Instagram,"","",-1,http://t.co/m8Pvo8gZCj ,"","",activity,f,Twitter,conceptkorea;mbfw;nyfw;nyc;lincolncenter;thestage;finale;runway,http://instagram.com/p/eDavNeS676/ ,50,"contains:""#mbfw"";mbfw",point,43.70011,-79.4163,,,Canada,Toronto,Ontario,id:twitter.com:91492859,Corinne Monique,653,2000,15,https://si0.twimg.com/profile_images/378800000087749443/b756d4361d5c81efcf0982a3ccf77ba9_normal.jpeg,en,http://www.twitter.com/corinnemonique,Toronto,corinnemonique,1324,fashion designer illustrator photographer stylist musician. loves fashion film music cocktails & dancing!,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:377169694450384896,3000-01-01 00:00:00,2013-09-09 20:40:37,some really lovely pieces #donnakaran #nyfw #mbfw loved the silk dresses safari tribal crisp white shirts draped tops oversized blouses,0,"","","",post,id:twitter.com:28349756,"",web,"",en,-1,"","","",activity,f,Twitter,donnakaran;nyfw;mbfw,"",48,"contains:""#mbfw"";mbfw",point,52.5,5.75,,,Netherlands,"","",id:twitter.com:28349756,Petra ,616,587,21,https://si0.twimg.com/profile_images/378800000414088571/bc489047dc126b46bc74e19d4a18cd90_normal.jpeg,en,http://www.twitter.com/PetraOnStyle,The Netherlands,PetraOnStyle,17180,Twenty something year old certified Fashion Stylist and social legal services graduate. Lover of Fashion All Things French Photography & Shopping for Anything,Amsterdam,7200,
tag:search.twitter.com2005:377169716579950592,3000-01-01 00:00:00,2013-09-09 20:40:42,Sneak Peek at Falguni &amp; Shane Peacock #ss14 #nyfw #mbfw #backstage right now http://t.co/uXTwD8z8au,0,"","","",post,id:twitter.com:1270599878,"",Instagram,"",en,-1,http://t.co/uXTwD8z8au ,"","",activity,f,Twitter,ss14;nyfw;mbfw;backstage,http://instagram.com/p/eDatyURtrA/ ,16,"contains:""#mbfw"";mbfw",point,34.05223,-118.24368,,,United States,Los Angeles,California,id:twitter.com:1270599878,Ger Ger,37,323,1,https://si0.twimg.com/profile_images/378800000422102651/025b9f52c9bee161ed632b05e8017a1c_normal.jpeg,en,http://www.twitter.com/the_gerger,Los Angeles,the_gerger,24,Media Artist and Photographer,Pacific Time (US & Canada),-25200,
tag:search.twitter.com2005:377169954501853184,3000-01-01 00:00:00,2013-09-09 20:41:39,#Divas @norakobrenik @UptempoMag @MBfashionweek #mbfw #spotted #streetstyle http://t.co/bSODCW12f6,0,"","","",post,id:twitter.com:622173143,"",Twitter for iPhone,"","",-1,http://t.co/bSODCW12f6 ,"","",activity,f,Twitter,Divas;mbfw;spotted;streetstyle,"",48,"contains:""#mbfw"";mbfw",point,42.35843,-71.05977,,,United States,Boston,Massachusetts,id:twitter.com:622173143,Joseph Gualtiere,745,1579,0,https://si0.twimg.com/profile_images/344513261569597442/7409c5c3a8c846344a121c037a19c57e_normal.jpeg,en,http://www.twitter.com/JosephGEditor,Boston & NYC,JosephGEditor,557,Editor-In-Chief/Publisher @UptempoMag Style Writer at Examiner Publicist Opera Singer. Instagram: JosephGeditor,"",0,
tag:search.twitter.com2005:377169998269407232,3000-01-01 00:00:00,2013-09-09 20:41:49,I never want #mbfw to end.,0,"","","",post,id:twitter.com:264253204,"",Twitter for Android,"",en,-1,"","","",activity,f,Twitter,mbfw,"",42,"contains:""#mbfw"";mbfw",point,35.22709,-80.84313,,,United States,Charlotte,North Carolina,id:twitter.com:264253204,jenanniganz,214,570,1,https://si0.twimg.com/profile_images/378800000252457132/35005fc195ac49a3139ccc09aa8723f6_normal.jpeg,en,http://www.twitter.com/jenanniganz,Charlotte NC,jenanniganz,798,My picture is Bryan Cranston.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:377170076878639105,3000-01-01 00:00:00,2013-09-09 20:42:08,.@ThomBrowneN is up next at #NYFW #MBFW,0,"","","",post,id:twitter.com:188778842,"",TweetDeck,"",en,-1,"","","",activity,f,Twitter,NYFW;MBFW,"",52,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:188778842,Fashion Monitor USA,2573,2015,30,https://si0.twimg.com/profile_images/1120420728/Twitter_FM_normal.jpg,en,http://www.twitter.com/FashionMonUSA,New York,FashionMonUSA,3012,Fashion and beauty media contacts news and events calendar for industry insiders. Also follow @Fashion_Monitor,Amsterdam,3600,
tag:search.twitter.com2005:375484458407067648,3000-01-01 00:00:00,2013-09-05 05:04:05,#mbfw anxiety! #cantsleep #notpresent,0,"","","",post,id:twitter.com:480862539,"",Twitter for iPhone,"","",-1,"","","",activity,f,Twitter,mbfw;cantsleep;notpresent,"",32,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:480862539,Tresemme_Jeanie,154,173,1,https://si0.twimg.com/profile_images/378800000088701194/0681cadb4f1d7de86c157abdde5d0766_normal.jpeg,en,http://www.twitter.com/Tresemme_Jeanie,NYC,Tresemme_Jeanie,490,spokesperson freelance stylist beauty/fashion enthusiast and cat lover.,"",0,
tag:search.twitter.com2005:375469851076472832,3000-01-01 00:00:00,2013-09-05 04:06:03,RT @JonasBrothers: NY Fashion Week time. Can`t wait to see @RichardChaiNY collection tomorrow! #MBFW,149,"","","",share,id:twitter.com:65095928,"",Twitter for Android,"",en,-1,"","","",activity,f,Twitter,MBFW,"",16,"contains:""#mbfw"";mbfw",point,-10,-76,,,Peru,"","",id:twitter.com:65095928,Evelyn Gómez,56,98,1,https://si0.twimg.com/profile_images/1529846182/dtYJtbbr_normal,es,http://www.twitter.com/nyleve18,Perú ,nyleve18,2625,"",Central Time (US & Canada),-18000,
