Comparison	PathID.1	Pathway	Group1	Sample1	Symbol1	LFPKM1	Stdres1	Interaction	Group2	Sample2	Symbol2	LFPKM2	Stdres2
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt4	0.0149778029790758	-3.931316954
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt5a	0.0363934702187751	-3.182305252
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt16	0	-8.287183245
stem.strom	mmu04340	Hedgehog signaling pathway	strom	CSPG2	Gas1	7.08592385318121	-4.220024516	--|	stem	CD34p_Flk2n	Dhh	0	-7.64279209
stem.strom	mmu04340	Hedgehog signaling pathway	strom	CSPG2	Hhip	4.63501138032838	-4.578821398	--|	stem	CD34p_Flk2n	Dhh	0	-7.64279209
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp5	3.59822226280251	-3.729828491	|--	stem	CD34p_Flk2n	Chrd	0.00165948621025829	-4.418384625
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp5	3.59822226280251	-3.729828491	|--	stem	CD34p_Flk2n	Nog	0.116382457546336	-3.10956474
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-4.418384625	--|	stem	CD34p_Flk2n	Bmp5	0.0200513921125037	-3.729828491
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-4.418384625	--|	stem	CD34p_Flk2n	Gdf6	0.0703537409748156	-3.096473916
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Dcn	11.9667830052108	-4.13344797	--|	stem	CD34p_Flk2n	Tgfb2	0.0486353132724076	-3.606067235
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.10956474	--|	stem	CD34p_Flk2n	Bmp5	0.0200513921125037	-3.729828491
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.10956474	--|	stem	CD34p_Flk2n	Gdf6	0.0703537409748156	-3.096473916
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Tgfb2	4.89996348265061	-3.606067235	|--	stem	CD34p_Flk2n	Dcn	0.470386926341719	-4.13344797
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Gdf6	3.73832469386707	-3.096473916	|--	stem	CD34p_Flk2n	Chrd	0.00165948621025829	-4.418384625
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Gdf6	3.73832469386707	-3.096473916	|--	stem	CD34p_Flk2n	Nog	0.116382457546336	-3.10956474
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Gh	0	3.367527658	---	stem	CD34p_Flk2n	Mpl	5.89582850804136	3.023239908
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Il4	0	6.236504812	---	stem	CD34p_Flk2n	Mpl	5.89582850804136	3.023239908
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Il5ra	0	4.232509652	---	stem	CD34p_Flk2n	Il4	4.85592991588865	6.236504812
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Il9r	0	4.32026703	---	stem	CD34p_Flk2n	Il4	4.85592991588865	6.236504812
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Lepr	5.05042768886262	-3.256305233	---	stem	CD34p_Flk2n	Gh	0.166102249606104	3.367527658
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Lepr	5.05042768886262	-3.256305233	---	stem	CD34p_Flk2n	Il4	4.85592991588865	6.236504812
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Mpl	0.0257759666348457	3.023239908	---	stem	CD34p_Flk2n	Il4	4.85592991588865	6.236504812
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Osmr	4.17339131697514	-4.119443452	---	stem	CD34p_Flk2n	Gh	0.166102249606104	3.367527658
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	CSPG2	Osmr	4.17339131697514	-4.119443452	---	stem	CD34p_Flk2n	Il4	4.85592991588865	6.236504812
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntf3	1.15138476613394	-7.98687013	-->	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-3.347947694
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntf3	1.15138476613394	-7.98687013	-->	stem	CD34p_Flk2n	Ntrk3	0	-8.105469783
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntrk2	3.12242589913449	-3.347947694	<--	stem	CD34p_Flk2n	Bdnf	0.0080094398364762	-3.059471234
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntrk2	3.12242589913449	-3.347947694	<--	stem	CD34p_Flk2n	Ntf3	0	-7.98687013
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntrk3	1.42693561964834	-8.105469783	<--	stem	CD34p_Flk2n	Ntf3	0	-7.98687013
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Wnt11	5.20022576248892	-4.3149086	-->	stem	CD34p_Flk2n	Fzd10	0	-8.283099899
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Wnt4	3.76737936760757	-3.931316954	-->	stem	CD34p_Flk2n	Fzd10	0	-8.283099899
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Wnt5a	2.79263466351524	-3.182305252	-->	stem	CD34p_Flk2n	Fzd10	0	-8.283099899
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Wnt16	1.91637727658908	-8.287183245	-->	stem	CD34p_Flk2n	Fzd10	0	-8.283099899
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt11	0.0149122657129625	-4.3149086
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt4	0.0149778029790758	-3.931316954
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt5a	0.0363934702187751	-3.182305252
stem.strom	mmu05200	Pathways in cancer	strom	CSPG2	Fzd10	1.90456116803197	-8.283099899	<--	stem	CD34p_Flk2n	Wnt16	0	-8.287183245
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	CSPG2	Ngf	2.16915856652708	-7.666019865	-->	stem	CD34p_Flk2p	Ntrk2	0	-7.798624646
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	CSPG2	Ntf3	1.15138476613394	-7.489460407	-->	stem	CD34p_Flk2p	Ntrk2	0	-7.798624646
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	CSPG2	Ntrk2	3.12242589913449	-7.798624646	<--	stem	CD34p_Flk2p	Bdnf	0	-7.329392279
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	CSPG2	Ntrk2	3.12242589913449	-7.798624646	<--	stem	CD34p_Flk2p	Ngf	0	-7.666019865
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	CSPG2	Ntrk2	3.12242589913449	-7.798624646	<--	stem	CD34p_Flk2p	Ntf3	0	-7.489460407
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	strom	CSPG2	Cxcr7	6.13486163012575	-3.767518383	<--	stem	CD34p_Flk2p	Cxcl12	0.09594088856372	-3.193281095
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	strom	CSPG2	Cxcl12	9.52552472413736	-3.193281095	-->	stem	CD34p_Flk2p	Cxcr7	0.0130737535975808	-3.767518383
stem.strom	mmu04060G	Cytokine-cytokine receptor interaction (TGF-B Family)	strom	CSPG2	Bmp2	4.13820011168102	-3.075666676	-->	stem	CD34p_Flk2p	Bmpr1b	0	-7.487961573
stem.strom	mmu04060G	Cytokine-cytokine receptor interaction (TGF-B Family)	strom	CSPG2	Bmpr1b	1.14431399409881	-7.487961573	<--	stem	CD34p_Flk2p	Bmp2	0.0332968317886007	-3.075666676
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp2	2.95133041415881	-7.775960701	--|	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp2	2.95133041415881	-7.775960701	--|	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp2	2.95133041415881	-7.775960701	--|	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp2	2.95133041415881	-7.775960701	--|	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp2	2.95133041415881	-7.775960701	--|	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp1	3.06670747886952	-3.238178424	--|	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp1	3.06670747886952	-3.238178424	--|	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp1	3.06670747886952	-3.238178424	--|	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp1	3.06670747886952	-3.238178424	--|	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp1	3.06670747886952	-3.238178424	--|	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp4	6.11730232020909	-8.164996436	--|	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp4	6.11730232020909	-8.164996436	--|	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp4	6.11730232020909	-8.164996436	--|	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp4	6.11730232020909	-8.164996436	--|	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp4	6.11730232020909	-8.164996436	--|	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt11	5.20022576248892	-8.056137059	|--	stem	CD34p_Flk2p	Sfrp2	0	-7.775960701
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt11	5.20022576248892	-8.056137059	|--	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.238178424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt11	5.20022576248892	-8.056137059	|--	stem	CD34p_Flk2p	Sfrp4	0	-8.164996436
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt11	5.20022576248892	-8.056137059	|--	stem	CD34p_Flk2p	Wif1	0.0805848105221799	-3.105639138
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt11	5.20022576248892	-8.056137059	|--	stem	CD34p_Flk2p	Sfrp5	0	-7.65581184
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt11	5.20022576248892	-8.056137059	-->	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	|--	stem	CD34p_Flk2p	Sfrp2	0	-7.775960701
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	|--	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.238178424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	|--	stem	CD34p_Flk2p	Sfrp4	0	-8.164996436
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	|--	stem	CD34p_Flk2p	Wif1	0.0805848105221799	-3.105639138
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	|--	stem	CD34p_Flk2p	Sfrp5	0	-7.65581184
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	-->	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wif1	8.03345603997688	-3.105639138	--|	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wif1	8.03345603997688	-3.105639138	--|	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wif1	8.03345603997688	-3.105639138	--|	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wif1	8.03345603997688	-3.105639138	--|	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp5	2.10137441836918	-7.65581184	--|	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp5	2.10137441836918	-7.65581184	--|	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp5	2.10137441836918	-7.65581184	--|	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp5	2.10137441836918	-7.65581184	--|	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Sfrp5	2.10137441836918	-7.65581184	--|	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	|--	stem	CD34p_Flk2p	Sfrp2	0	-7.775960701
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	|--	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.238178424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	|--	stem	CD34p_Flk2p	Sfrp4	0	-8.164996436
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	|--	stem	CD34p_Flk2p	Sfrp5	0	-7.65581184
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	|--	stem	CD34p_Flk2p	Sfrp2	0	-7.775960701
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	|--	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.238178424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	|--	stem	CD34p_Flk2p	Sfrp4	0	-8.164996436
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	|--	stem	CD34p_Flk2p	Wif1	0.0805848105221799	-3.105639138
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	|--	stem	CD34p_Flk2p	Sfrp5	0	-7.65581184
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	-->	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	strom	CSPG2	Wnt9a	2.53776322085071	-7.719375623	-->	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Wnt5a	2.79263466351524	-7.754580038	-->	stem	CD34p_Flk2p	Fzd10	0.0161318560848669	-3.124335217
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt11	0	-8.056137059
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt5a	0	-7.754580038
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt7b	0	-7.27342742
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	CSPG2	Fzd10	1.90456116803197	-3.124335217	<--	stem	CD34p_Flk2p	Wnt9a	0	-7.719375623
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp2	4.13820011168102	-3.075666676	|--	stem	CD34p_Flk2p	Chrd	0	-7.57093947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp2	4.13820011168102	-3.075666676	|--	stem	CD34p_Flk2p	Nog	0.0215742457134269	-3.367976947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp4	4.50227331035888	-7.972012117	|--	stem	CD34p_Flk2p	Chrd	0	-7.57093947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp4	4.50227331035888	-7.972012117	|--	stem	CD34p_Flk2p	Nog	0.0215742457134269	-3.367976947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp6	4.3248465983567	-3.094522783	|--	stem	CD34p_Flk2p	Chrd	0	-7.57093947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp6	4.3248465983567	-3.094522783	|--	stem	CD34p_Flk2p	Nog	0.0215742457134269	-3.367976947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp8a	2.22324953972793	-7.674067517	|--	stem	CD34p_Flk2p	Chrd	0	-7.57093947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Bmp8a	2.22324953972793	-7.674067517	|--	stem	CD34p_Flk2p	Nog	0.0215742457134269	-3.367976947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-7.57093947	--|	stem	CD34p_Flk2p	Bmp2	0.0332968317886007	-3.075666676
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-7.57093947	--|	stem	CD34p_Flk2p	Bmp4	0	-7.972012117
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-7.57093947	--|	stem	CD34p_Flk2p	Bmp6	0.0335777734885087	-3.094522783
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-7.57093947	--|	stem	CD34p_Flk2p	Bmp8a	0	-7.674067517
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-7.57093947	--|	stem	CD34p_Flk2p	Gdf5	0	-7.618456828
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Chrd	1.57757626242456	-7.57093947	--|	stem	CD34p_Flk2p	Gdf6	0	-7.877659288
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Comp	11.8905910887206	-3.457744824	--|	stem	CD34p_Flk2p	Ltbp1	0.0328789126166955	-3.045214884
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Dcn	11.9667830052108	-3.101258286	--|	stem	CD34p_Flk2p	Tgfb3	0.023461751172731	-3.331649331
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Gdf5	1.86169339298116	-7.618456828	|--	stem	CD34p_Flk2p	Chrd	0	-7.57093947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Gdf5	1.86169339298116	-7.618456828	|--	stem	CD34p_Flk2p	Nog	0.0215742457134269	-3.367976947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Inhbb	1.25773480212864	-7.511320891	--|	stem	CD34p_Flk2p	Tgfb3	0.023461751172731	-3.331649331
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.367976947	--|	stem	CD34p_Flk2p	Bmp2	0.0332968317886007	-3.075666676
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.367976947	--|	stem	CD34p_Flk2p	Bmp4	0	-7.972012117
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.367976947	--|	stem	CD34p_Flk2p	Bmp6	0.0335777734885087	-3.094522783
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.367976947	--|	stem	CD34p_Flk2p	Bmp8a	0	-7.674067517
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.367976947	--|	stem	CD34p_Flk2p	Gdf5	0	-7.618456828
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Nog	4.81111133949504	-3.367976947	--|	stem	CD34p_Flk2p	Gdf6	0	-7.877659288
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Tgfb3	4.84643313973394	-3.331649331	|--	stem	CD34p_Flk2p	Dcn	0.202294840414709	-3.101258286
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Tgfb3	4.84643313973394	-3.331649331	|--	stem	CD34p_Flk2p	Inhbb	0	-7.511320891
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Tgfb3	4.84643313973394	-3.331649331	|--	stem	CD34p_Flk2p	Ltbp1	0.0328789126166955	-3.045214884
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Thbs4	8.26841567854423	-8.417085437	--|	stem	CD34p_Flk2p	Ltbp1	0.0328789126166955	-3.045214884
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Gdf6	3.73832469386707	-7.877659288	|--	stem	CD34p_Flk2p	Chrd	0	-7.57093947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Gdf6	3.73832469386707	-7.877659288	|--	stem	CD34p_Flk2p	Nog	0.0215742457134269	-3.367976947
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Ltbp1	3.84354172490545	-3.045214884	|--	stem	CD34p_Flk2p	Comp	0.0980514928700977	-3.457744824
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Ltbp1	3.84354172490545	-3.045214884	--|	stem	CD34p_Flk2p	Tgfb3	0.023461751172731	-3.331649331
stem.strom	mmu04350	TGF-beta signaling pathway	strom	CSPG2	Ltbp1	3.84354172490545	-3.045214884	|--	stem	CD34p_Flk2p	Thbs4	0	-8.417085437
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	strom	CSPG2	Cldn14	1.32742869048213	-7.525021078	---	stem	CD34p_Flk2p	Cldn14	0	-7.525021078
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	strom	CSPG2	Cldn14	1.32742869048213	-7.525021078	---	stem	CD34p_Flk2p	Cldn9	0	-7.327162625
stem.strom	mmu04514H	Cell adhesion molecules (CAMs) (Synapse)	strom	CSPG2	Negr1	1.26101321761444	-7.511975767	---	stem	CD34p_Flk2p	Negr1	0	-7.511975767
stem.strom	mmu04514I	Cell adhesion molecules (CAMs) (Growth Cone / Axon)	strom	CSPG2	Cadm3	3.65085644759443	-3.180784636	---	stem	CD34p_Flk2p	Cadm3	0.0236465482155878	-3.180784636
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	strom	CSPG2	Cldn14	1.32742869048213	-7.525021078	---	stem	CD34p_Flk2p	Cldn14	0	-7.525021078
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	strom	CSPG2	Cldn14	1.32742869048213	-7.525021078	---	stem	CD34p_Flk2p	Cldn9	0	-7.327162625
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntf3	1.15138476613394	-7.489460407	-->	stem	CD34p_Flk2p	Ntrk2	0	-7.798624646
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntf3	1.15138476613394	-7.489460407	-->	stem	CD34p_Flk2p	Ntrk3	0	-7.543844618
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	CSPG2	Ntrk2	3.12242589913449	-7.798624646	<--	stem	CD34p_Flk2p	Bdnf	0	-7.329392279
